site,Sublocat,village,Collector,Subcode,Villcode,House,Elevation,Lat,Long,HHUNCODE,Sex,Age,HHhead,Relate,NetHH,HHspray,Lang
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0107,1712.000000,0.174300,34.926533,TIN180107,F,6.92,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0036,1810.000000,0.174317,34.976300,TIN030036,F,30.32,N,2,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0105,1712.000000,0.174367,34.926383,TIN180105,F,29.93,Y,1,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0105,1712.000000,0.174367,34.926383,TIN180105,F,4.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0103,1674.000000,0.174600,34.919133,TIN170103,F,31.93,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0103,1674.000000,0.174600,34.919133,TIN170103,F,11.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0103,1674.000000,0.174600,34.919133,TIN170103,F,8.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0103,1674.000000,0.174600,34.919133,TIN170103,F,4.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0102,1683.000000,0.174650,34.920233,TIN170102,F,6.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0102,1683.000000,0.174650,34.920233,TIN170102,F,3.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0102,1683.000000,0.174650,34.920233,TIN170102,F,10.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0102,1683.000000,0.174650,34.920233,TIN170102,F,3.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0102,1683.000000,0.174650,34.920233,TIN170102,F,60.95,Y,1,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0132,1716.000000,0.174700,34.930467,TIN130132,F,58.78,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0162,1839.000000,0.174750,34.980217,TIN030162,F,33.49,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0162,1839.000000,0.174750,34.980217,TIN030162,F,7.64,N,8,N,N,3.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0162,1839.000000,0.174750,34.980217,TIN030162,F,5.88,N,8,N,N,3.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0162,1839.000000,0.174750,34.980217,TIN030162,F,0.55,N,8,Y,N,3.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0028,1814.000000,0.174867,34.975983,TIN030028,F,32.57,Y,1,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0116,1685.000000,0.174867,34.924600,TIN190116,F,23.93,Y,1,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0116,1685.000000,0.174867,34.924600,TIN190116,F,3.92,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0030,1813.000000,0.174883,34.975883,TIN030030,F,56.92,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0030,1813.000000,0.174883,34.975883,TIN030030,F,18.14,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0030,1813.000000,0.174883,34.975883,TIN030030,F,12.80,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0030,1813.000000,0.174883,34.975883,TIN030030,F,9.47,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0164,1842.000000,0.174883,34.979750,TIN030164,F,56.59,Y,1,Y,N,3.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0164,1842.000000,0.174883,34.979750,TIN030164,F,4.30,N,9,Y,N,3.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0032,1812.000000,0.174983,34.975717,TIN030032,F,29.15,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0108,1679.000000,0.174983,34.921950,TIN160108,F,50.95,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0108,1679.000000,0.174983,34.921950,TIN160108,F,23.93,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0108,1679.000000,0.174983,34.921950,TIN160108,F,10.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0108,1679.000000,0.174983,34.921950,TIN160108,F,9.92,N,8,N,N,4.000000
High,Tindinyo,Sirwa,David sang,TIN,13,0036,1701.000000,0.175050,34.932867,TIN130036,F,58.94,Y,1,N,N,4.000000
High,Tindinyo,Sirwa,David sang,TIN,13,0036,1701.000000,0.175050,34.932867,TIN130036,F,19.91,N,8,N,N,4.000000
High,Tindinyo,Sirwa,David sang,TIN,13,0036,1701.000000,0.175050,34.932867,TIN130036,F,13.75,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0115,1691.000000,0.175050,34.925383,TIN190115,F,57.95,N,2,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0115,1691.000000,0.175050,34.925383,TIN190115,F,9.92,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0038,1819.000000,0.175083,34.976517,TIN030038,F,64.59,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0026,1812.000000,0.175117,34.975717,TIN030026,F,24.56,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0109,1681.000000,0.175133,34.921567,TIN160109,F,40.94,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0109,1681.000000,0.175133,34.921567,TIN160109,F,15.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0109,1681.000000,0.175133,34.921567,TIN160109,F,14.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0109,1681.000000,0.175133,34.921567,TIN160109,F,8.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0109,1681.000000,0.175133,34.921567,TIN160109,F,7.92,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0114,1691.000000,0.175183,34.925567,TIN190114,F,23.93,N,2,Y,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0114,1691.000000,0.175183,34.925567,TIN190114,F,3.92,N,8,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0020,1816.000000,0.175350,34.976267,TIN030020,F,21.23,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0020,1816.000000,0.175350,34.976267,TIN030020,F,5.64,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0020,1816.000000,0.175350,34.976267,TIN030020,F,3.13,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0024,1812.000000,0.175467,34.975717,TIN030024,F,42.41,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0024,1812.000000,0.175467,34.975717,TIN030024,F,13.97,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0024,1812.000000,0.175467,34.975717,TIN030024,F,15.48,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0024,1812.000000,0.175467,34.975717,TIN030024,F,11.97,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0018,1816.000000,0.175483,34.976233,TIN030018,F,64.51,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0018,1816.000000,0.175483,34.976233,TIN030018,F,5.88,N,9,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0082,1720.000000,0.175483,34.946033,TIN070082,F,28.24,Y,1,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0082,1720.000000,0.175483,34.946033,TIN070082,F,6.39,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0082,1720.000000,0.175483,34.946033,TIN070082,F,2.13,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0096,1719.000000,0.175517,34.945750,TIN070096,F,53.84,N,8,Y,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0096,1719.000000,0.175517,34.945750,TIN070096,F,12.14,N,9,Y,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0096,1719.000000,0.175517,34.945750,TIN070096,F,6.97,N,9,Y,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0111,1675.000000,0.175517,34.922150,TIN160111,F,35.93,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0111,1675.000000,0.175517,34.922150,TIN160111,F,18.92,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0124,1705.000000,0.175567,34.936500,TIN130124,F,72.78,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0114,1679.000000,0.175583,34.921800,TIN160114,F,46.94,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0114,1679.000000,0.175583,34.921800,TIN160114,F,18.92,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0016,1818.000000,0.175617,34.976417,TIN030016,F,29.32,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0016,1818.000000,0.175617,34.976417,TIN030016,F,7.64,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0016,1818.000000,0.175617,34.976417,TIN030016,F,3.55,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0022,1818.000000,0.175650,34.976133,TIN030022,F,19.81,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0042,1839.000000,0.175750,34.978550,TIN030042,F,53.42,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0042,1839.000000,0.175750,34.978550,TIN030042,F,3.47,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0042,1839.000000,0.175750,34.978550,TIN030042,F,3.47,N,9,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0122,1709.000000,0.175750,34.936983,TIN130122,F,25.75,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0122,1709.000000,0.175750,34.936983,TIN130122,F,3.74,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0122,1709.000000,0.175750,34.936983,TIN130122,F,3.74,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0112,1676.000000,0.175817,34.922050,TIN160112,F,36.93,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0112,1676.000000,0.175817,34.922050,TIN160112,F,9.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0112,1676.000000,0.175817,34.922050,TIN160112,F,6.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0112,1676.000000,0.175817,34.922050,TIN160112,F,0.91,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0014,1819.000000,0.175833,34.976400,TIN030014,F,24.40,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0120,1714.000000,0.175850,34.936933,TIN130120,F,50.77,N,2,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0120,1714.000000,0.175850,34.936933,TIN130120,F,17.75,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0120,1714.000000,0.175850,34.936933,TIN130120,F,8.74,N,8,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0120,1714.000000,0.175850,34.936933,TIN130120,F,4.74,N,8,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0120,1714.000000,0.175850,34.936933,TIN130120,F,6.74,N,8,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0120,1714.000000,0.175850,34.936933,TIN130120,F,31.76,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0121,1711.000000,0.175867,34.936967,TIN130121,F,25.75,N,2,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0121,1711.000000,0.175867,34.936967,TIN130121,F,2.74,N,8,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0121,1711.000000,0.175867,34.936967,TIN130121,F,0.73,N,8,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0119,1714.000000,0.175933,34.936867,TIN130119,F,35.76,Y,1,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0119,1714.000000,0.175933,34.936867,TIN130119,F,32.76,N,5,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0119,1714.000000,0.175933,34.936867,TIN130119,F,16.75,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0113,1674.000000,0.175950,34.922317,TIN160113,F,30.93,N,2,Y,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0113,1674.000000,0.175950,34.922317,TIN160113,F,9.92,N,8,Y,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0100,1716.000000,0.175983,34.945533,TIN070100,F,65.84,Y,1,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0100,1716.000000,0.175983,34.945533,TIN070100,F,13.65,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0040,1838.000000,0.176000,34.978450,TIN030040,F,30.23,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0040,1838.000000,0.176000,34.978450,TIN030040,F,5.80,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0118,1717.000000,0.176000,34.937067,TIN130118,F,68.78,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0118,1717.000000,0.176000,34.937067,TIN130118,F,24.75,N,9,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0118,1717.000000,0.176000,34.937067,TIN130118,F,16.75,N,9,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0118,1717.000000,0.176000,34.937067,TIN130118,F,15.75,N,9,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0118,1717.000000,0.176000,34.937067,TIN130118,F,12.74,N,9,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0112,1713.000000,0.176067,34.945200,TIN070112,F,37.41,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0125,1702.000000,0.176100,34.936183,TIN130125,F,26.75,Y,1,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0125,1702.000000,0.176100,34.936183,TIN130125,F,4.74,N,8,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0056,1726.000000,0.176150,34.948567,TIN100056,F,78.83,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0117,1709.000000,0.176167,34.937267,TIN130117,F,35.76,N,2,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0117,1709.000000,0.176167,34.937267,TIN130117,F,4.74,N,8,Y,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0084,1712.000000,0.176183,34.945700,TIN070084,F,55.51,Y,1,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0108,1695.000000,0.176183,34.926467,TIN180108,F,36.94,Y,1,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0108,1695.000000,0.176183,34.926467,TIN180108,F,23.93,N,8,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0108,1695.000000,0.176183,34.926467,TIN180108,F,0.91,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0008,1823.000000,0.176200,34.976667,TIN030008,F,57.50,N,2,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0108,1707.000000,0.176200,34.944167,TIN070108,F,17.06,N,2,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0108,1707.000000,0.176200,34.944167,TIN070108,F,4.97,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0112,1683.000000,0.176217,34.925500,TIN190112,F,64.96,Y,1,Y,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0002,1759.000000,0.176233,34.953550,TIN100002,F,49.47,N,2,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0002,1759.000000,0.176233,34.953550,TIN100002,F,23.29,N,8,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0002,1759.000000,0.176233,34.953550,TIN100002,F,2.10,N,9,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0111,1681.000000,0.176283,34.925600,TIN190111,F,30.93,N,2,Y,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0111,1681.000000,0.176283,34.925600,TIN190111,F,5.92,N,8,Y,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0111,1681.000000,0.176283,34.925600,TIN190111,F,2.92,N,8,Y,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0004,1753.000000,0.176300,34.952433,TIN100004,F,31.04,Y,1,Y,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0004,1753.000000,0.176300,34.952433,TIN100004,F,22.62,N,14,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0004,1753.000000,0.176300,34.952433,TIN100004,F,4.19,N,8,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0004,1753.000000,0.176300,34.952433,TIN100004,F,0.27,N,14,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0106,1706.000000,0.176300,34.944233,TIN070106,F,51.84,N,2,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0106,1706.000000,0.176300,34.944233,TIN070106,F,18.23,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0104,1707.000000,0.176367,34.944767,TIN070104,F,52.84,N,2,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0104,1707.000000,0.176367,34.944767,TIN070104,F,27.32,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0104,1707.000000,0.176367,34.944767,TIN070104,F,6.72,N,9,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0116,1709.000000,0.176383,34.937350,TIN130116,F,26.75,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0116,1709.000000,0.176383,34.937350,TIN130116,F,4.74,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0098,1709.000000,0.176417,34.945650,TIN070098,F,58.17,Y,1,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0098,1709.000000,0.176417,34.945650,TIN070098,F,36.08,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0098,1709.000000,0.176417,34.945650,TIN070098,F,5.89,N,9,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0102,1708.000000,0.176417,34.945100,TIN070102,F,23.65,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0129,1706.000000,0.176433,34.936583,TIN130129,F,37.76,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0129,1706.000000,0.176433,34.936583,TIN130129,F,12.74,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0128,1705.000000,0.176467,34.935917,TIN130128,F,60.78,Y,1,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0128,1705.000000,0.176467,34.935917,TIN130128,F,6.74,N,9,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0113,1682.000000,0.176467,34.926000,TIN190113,F,63.96,Y,1,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0110,1706.000000,0.176517,34.944400,TIN070110,F,34.24,N,2,Y,Y,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0129,1674.000000,0.176550,34.920883,TIN160129,F,45.94,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0129,1674.000000,0.176550,34.920883,TIN160129,F,18.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0129,1674.000000,0.176550,34.920883,TIN160129,F,13.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0129,1674.000000,0.176550,34.920883,TIN160129,F,9.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0116,1669.000000,0.176600,34.922267,TIN160116,F,28.93,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0116,1669.000000,0.176600,34.922267,TIN160116,F,3.91,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0116,1669.000000,0.176600,34.922267,TIN160116,F,80.96,N,3,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0127,1708.000000,0.176633,34.936983,TIN130127,F,29.75,N,2,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0127,1708.000000,0.176633,34.936983,TIN130127,F,12.74,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0070,1707.000000,0.176667,34.946117,TIN070070,F,28.66,Y,1,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0070,1707.000000,0.176667,34.946117,TIN070070,F,3.64,N,8,N,N,4.000000
High,Tindinyo,Chakoror,David sang,TIN,07,0070,1707.000000,0.176667,34.946117,TIN070070,F,7.89,N,8,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0010,1756.000000,0.176683,34.952983,TIN100010,F,37.55,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0004,1822.000000,0.176700,34.976433,TIN030004,F,20.89,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0004,1822.000000,0.176700,34.976433,TIN030004,F,0.55,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0118,1659.000000,0.176750,34.923083,TIN160118,F,20.92,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0002,1818.000000,0.176833,34.975483,TIN030002,F,33.73,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0002,1818.000000,0.176833,34.975483,TIN030002,F,10.22,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0117,1660.000000,0.176833,34.923000,TIN160117,F,55.95,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0117,1660.000000,0.176833,34.923000,TIN160117,F,30.93,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0126,1703.000000,0.176933,34.936500,TIN130126,F,45.76,Y,1,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0110,1674.000000,0.176933,34.925583,TIN190110,F,61.95,N,2,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0110,1674.000000,0.176933,34.925583,TIN190110,F,7.92,N,9,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0110,1674.000000,0.176933,34.925583,TIN190110,F,5.92,N,9,N,N,4.000000
High,Tindinyo,Milimani A,DAVID K. KOSGEI,TIN,21,0110,1703.000000,0.176967,34.942400,TIN210110,F,32.93,N,2,N,N,4.000000
High,Tindinyo,Milimani A,DAVID K. KOSGEI,TIN,21,0110,1703.000000,0.176967,34.942400,TIN210110,F,5.91,N,8,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0012,1754.000000,0.177033,34.953267,TIN100012,F,45.39,N,2,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0012,1754.000000,0.177033,34.953267,TIN100012,F,8.11,N,8,N,N,4.000000
High,Tindinyo,Seminary,David sang,TIN,10,0012,1754.000000,0.177033,34.953267,TIN100012,F,6.19,N,8,N,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0115,1702.000000,0.177183,34.937367,TIN130115,F,38.76,N,2,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0115,1702.000000,0.177183,34.937367,TIN130115,F,9.74,N,8,Y,N,4.000000
High,Tindinyo,Sirwa,DAVID K. KOSGEI,TIN,13,0115,1702.000000,0.177183,34.937367,TIN130115,F,3.74,N,8,Y,N,4.000000
High,Tindinyo,Milimani A,DAVID K. KOSGEI,TIN,21,0109,1711.000000,0.177217,34.941767,TIN210109,F,42.93,Y,1,N,N,4.000000
High,Tindinyo,Milimani A,DAVID K. KOSGEI,TIN,21,0109,1711.000000,0.177217,34.941767,TIN210109,F,46.94,N,5,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0124,1669.000000,0.177233,34.921650,TIN160124,F,32.93,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0124,1669.000000,0.177233,34.921650,TIN160124,F,10.92,N,8,N,N,4.000000
